"Title";"Seed";"Leech";"Poidsdutorrent";"date";"Categories";"Genre";"Plot"
"Dolemite Is My Name FRENCH WEBRIP 2019";"52";"3";"1.37GB";"21/11/2019";"Films";"Biopic";"Quand Hollywood l'a écarté dans les années 1970, le talentueux Rudy Ray Moore décide de se produire ses propres œuvres, dont le célèbre film de blaxpoitation \"Dolemite\"."
"L'alchimie de Noël FRENCH WEBRIP 2019";"314";"9";"695.67MB";"21/11/2019";"Films";"Romance";"Propulsé par magie dans le monde actuel, un chevalier du Moyen tombe sous le charme d'une prof de sciences de lycée qui ne croit plus en l'amour."
"How to Train Your Dragon: Homecoming FRENCH WEBRIP 2019";"257";"1";"299.58MB";"21/11/2019";"Films";"Animation";"Quand il devient évident que la nouvelle génération de Vikings ne se souvient plus du lien entre dragon et humain, Hiccup définit un plan pour célébrer les dragons avec un grand spectacle de vacances de Snoggletog et obtient une visite surprise réconfortante de Toothless pour une autre aventure. Rassemblez-vous avec Hiccup, Astrid, Sans dents, Light Fury et tous vos amis sur l'île de New Berk dans Comment former votre dragon, Voici une nouvelle aventure basée sur la trilogie de film Comment former votre dragon de DreamWorks Animation."
"Wedding Nightmare FRENCH DVDRiP 2019";"325";"5";"703.04MB";"21/11/2019";"Films";"Epouvante-horreur";"La nuit de noces d’une jeune mariée tourne au cauchemar quand sa riche et excentrique belle-famille lui demande d’honorer une tradition qui va se révéler meurtrière et où chacun luttera pour sa survie."
"Apollo 11 FRENCH DVDRIP 2019";"236";"6";"695.78MB";"21/11/2019";"Films";"Documentaire";"Réalisé à partir d'images 70MM inédites récemment découvertes et plus de 11 000 heures d'enregistrements audio, APOLLO 11 plonge au cœur de la plus célèbre mission de la NASA et des premiers pas de l’Homme sur la Lune. Ce film est un voyage en immersion aux côtés des astronautes et du centre de contrôle de la mission et permet de vivre au plus près les inoubliables journées de 1969 dont on célèbre cette année le 50ème anniversaire."
"Noël, romance et coïncidences FRENCH HDLight 1080p 2018";"137";"5";"2.32GB";"20/11/2019";"Films";"Romance";"Après la demande en mariage de son petit ami Daniel, Paula s'interroge sur son avenir. Elle se rend chez sa tante à Nantucket. Durant ce séjour, elle rencontre Gery, propriétaire d'une auberge à Martha's Vineyard, île du Massachusetts. Coinçée par le mauvais temps en mer, elle passe du temps avec Gery. Ils se découvrent de nombreux points communs..."
"Hunger Games - La Révolte : Partie 2 VOSTFR DVDRIP 2015";"21";"7";"1.37GB";"20/11/2019";"Films";"Action,Aventure";"Alors que Panem est ravagé par une guerre désormais totale, Katniss et le Président Snow vont s’affronter pour la dernière fois. Katniss et ses plus proches amis – Gale, Finnick, et Peeta – sont envoyés en mission pour le District 13 : ils vont risquer leur vie pour tenter d’assassiner le Président Snow, qui s’est juré de détruire Katniss. Les pièges mortels, les ennemis et les choix déchirants qui attendent Katniss seront des épreuves bien pires que tout ce qu’elle a déjà pu affronter dans l’arène…"
"Hunger Games - La Révolte : Partie 1 FRENCH VOSTFR 2014";"17";"4";"1.36GB";"20/11/2019";"Films";"Action,Aventure";"Katniss Everdeen s’est réfugiée dans le District 13 après avoir détruit à jamais l’arène et les Jeux. Sous le commandement de la Présidente Coin, chef du district, et suivant les conseils de ses amis en qui elle a toute confiance, Katniss déploie ses ailes pour devenir le symbole de la rébellion. Elle va se battre pour sauver Peeta et libérer le pays tout entier, à qui son courage a redonné espoir."
"Hunger Games - L'embrasement FRENCH DVDRIP 2013";"45";"14";"1.37GB";"20/11/2019";"Films";"Action,Aventure";"Katniss Everdeen est rentrée chez elle saine et sauve après avoir remporté la 74e édition des Hunger Games avec son partenaire Peeta Mellark. Puisqu’ils ont gagné, ils sont obligés de laisser une fois de plus leur famille et leurs amis pour partir faire la Tournée de la victoire dans tous les districts. Au fil de son voyage, Katniss sent que la révolte gronde, mais le Capitole exerce toujours un contrôle absolu sur les districts tandis que le Président Snow prépare la 75e édition des Hunger Games, les Jeux de l’Expiation – une compétition qui pourrait changer Panem à jamais…"
"Hunger Games FRENCH HDLight 1080p 2012";"27";"2";"2.93GB";"20/11/2019";"Films";"Action,Aventure";"Chaque année, dans les ruines de ce qui était autrefois l'Amérique du Nord, le Capitole, l'impitoyable capitale de la nation de Panem, oblige chacun de ses douze districts à envoyer un garçon et une fille - les \"Tributs\" - concourir aux Hunger Games. A la fois sanction contre la population pour s'être rebellée et stratégie d'intimidation de la part du gouvernement, les Hunger Games sont un événement télévisé national au cours duquel les tributs doivent s'affronter jusqu'à la mort. L'unique survivant est déclaré vainqueur. La jeune Katniss, 16 ans, se porte volontaire pour prendre la place de sa jeune sœur dans la compétition. Elle se retrouve face à des adversaires surentraînés qui se sont préparés toute leur vie. Elle a pour seuls atouts son instinct et un mentor, Haymitch Abernathy, qui gagna les Hunger Games il y a des années mais n'est plus désormais qu'une épave alcoolique. Pour espérer pouvoir revenir un jour chez elle, Katniss va devoir, une fois dans l'arène, faire des choix impossibles entre la survie et son humanité, entre la vie et l'amour..."
"La Chute du président MULTi 4K ULTRA HD x265 2019";"84";"27";"59.68GB";"20/11/2019";"Films";"Action,Aventure";"Victime d’un coup monté, Mike Banning, agent des services secrets, est accusé d’être le cerveau d’une tentative d’assassinat envers le président américain, Allan Trumbull. Poursuivi par le FBI, il va devoir combattre pour survivre et trouver l’identité de celui qui menace la vie du président…"
"Taxi 5 FRENCH HDLight 1080p 2018";"50";"7";"2.46GB";"20/11/2019";"Films";"Action,Aventure";"Sylvain Marot, super flic parisien et pilote d'exception, est muté contre son gré à la Police Municipale de Marseille. L'ex-commissaire Gibert, devenu Maire de la ville et au plus bas dans les sondages, va alors lui confier la mission de stopper le redoutable « Gang des Italiens », qui écume des bijouteries à l'aide de puissantes Ferrari."
"Taxi 5 FRENCH BluRay 720p 2018";"10";"3";"4.37GB";"20/11/2019";"Films";"Action,Aventure";"Sylvain Marot, super flic parisien et pilote d'exception, est muté contre son gré à la Police Municipale de Marseille. L'ex-commissaire Gibert, devenu Maire de la ville et au plus bas dans les sondages, va alors lui confier la mission de stopper le redoutable « Gang des Italiens », qui écume des bijouteries à l'aide de puissantes Ferrari. "
"TAXI 1.2.3.4 FRENCH DVDRIP 1998-2007";"114";"15";"2.72GB";"20/11/2019";"Films";"Action,Aventure";"Daniel est un fou du volant. Cet ex-livreur de pizzas est aujourd'hui chauffeur de taxi et sait échapper aux radars les plus perfectionnés. Pourtant, un jour, il croise la route d'Emilien, policier recalé pour la huitième fois à son permis de conduire. Pour conserver son taxi, il accepte le marché que lui propose Emilien : l'aider à démanteler un gang de braqueurs de banques qui écume les succursales de la ville à bord de puissants véhicules. Road-movie urbain sur un scénario de Luc Besson, également producteur."
"Menteur FRENCH WEBRIP 2019";"293";"16";"695.2MB";"20/11/2019";"Films";"Comédie";"Les tribulations d’un menteur compulsif qui se retrouve soudainement confronté aux conséquences de son comportement."
"Ça : Chapitre 2 FRENCH WEBRIP 2019";"1031";"19";"1.36GB";"19/11/2019";"Films";"Epouvante-horreur";"27 ans après la victoire du Club des Ratés sur Grippe-Sou, le sinistre Clown est de retour pour semer la terreur dans les rues de Derry. Désormais adultes, les membres du Club ont tous quitté la petite ville pour faire leur vie. Cependant, lorsqu'on signale de nouvelles disparitions d'enfants, Mike, le seul du groupe à être demeuré sur place, demande aux autres de le rejoindre. Traumatisés par leur expérience du passé, ils doivent maîtriser leurs peurs les plus enfouies pour anéantir Grippe-Sou une bonne fois pour toutes. Mais il leur faudra d'abord affronter le Clown, devenu plus dangereux que jamais…"
"Ça (It) FRENCH DVDRIP 2017";"75";"19";"1.37GB";"19/11/2019";"Films";"Epouvante-horreur";"À Derry, dans le Maine, sept gamins ayant du mal à s'intégrer se sont regroupés au sein du \"Club des Ratés\". Rejetés par leurs camarades, ils sont les cibles favorites des gros durs de l'école. Ils ont aussi en commun d'avoir éprouvé leur plus grande terreur face à un terrible prédateur métamorphe qu'ils appellent \"Ça\"…"
"Ça (It) FRENCH BluRay 720p 2017";"32";"13";"4.37GB";"19/11/2019";"Films";"Epouvante-horreur";NA
"Le Chardonneret FRENCH WEBRIP 2019";"99";"3";"1.81GB";"19/11/2019";"Films";"Drame";"Theodore \"Theo\" Decker n'a que 13 ans quand sa mère est tuée dans une explosion au Metropolitan Museum of Art. Cette tragédie va bouleverser sa vie : passant de la détresse à la culpabilité, il se reconstruit peu à peu et découvre même l'amour. Tout au long de son périple vers l'âge adulte, il conserve précieusement une relique de ce jour funeste qui lui permet de ne pas perdre espoir : un tableau d'un minuscule oiseau enchaîné à son perchoir. Le Chardonneret."
"Spider-Man: Far From Home MULTi 4K ULTRA HD x265 2019";"30";"11";"22.55GB";"18/11/2019";"Films";"Action,Aventure";"L'araignée sympa du quartier décide de rejoindre ses meilleurs amis Ned, MJ, et le reste de la bande pour des vacances en Europe. Cependant, le projet de Peter de laisser son costume de super-héros derrière lui pendant quelques semaines est rapidement compromis quand il accepte à contrecoeur d'aider Nick Fury à découvrir le mystère de plusieurs attaques de créatures, qui ravagent le continent !"
"Toy Story 4 MULTi 4K ULTRA HD x265 2019";"21";"20";"32.27GB";"18/11/2019";"Films";"Animation";"Woody a toujours privilégié la joie et le bien-être de ses jeunes propriétaires – Andy puis Bonnie – et de ses compagnons, n’hésitant pas à prendre tous les risques pour eux, aussi inconsidérés soient-ils. L’arrivée de Forky un nouveau jouet qui ne veut pas en être un dans la chambre de Bonnie met toute la petite bande en émoi. C’est le début d’une grande aventure et d’un extraordinaire voyage pour Woody et ses amis. Le cowboy va découvrir à quel point le monde peut être vaste pour un jouet…"
"Ceux qui travaillent FRENCH WEBRIP 2019";"297";"6";"694.61MB";"18/11/2019";"Films";"Drame";"Cadre supérieur dans une grande compagnie de fret maritime, Frank consacre sa vie au travail. Alors qu’il doit faire face à une situation de crise à bord d’un cargo, Frank, prend - seul et dans l’urgence - une décision qui lui coûte son poste. Profondément ébranlé, trahi par un système auquel il a tout donné, le voilà contraint de remettre toute sa vie en question."
"Persona non grata FRENCH WEBRIP 2019";"148";"6";"691.43MB";"17/11/2019";"Films";"Sciencefiction";"José Nunes et Maxime Charasse sont amis et associés minoritaires dans une entreprise de BTP en difficulté. Devant la nécessité de protéger leurs intérêts, ils prennent une décision radicale et se retrouvent liés par un sombre secret. Alors qu’ils commencent à entrevoir un avenir meilleur, un étrange personnage fait irruption dans leurs vies, leur rappelant que rien ne peut complètement s’effacer."
"Persona non grata FRENCH WEBRIP 1080p 2019";"76";"2";"3.13GB";"17/11/2019";"Films";"Epouvante-horreur";"José Nunes et Maxime Charasse sont amis et associés minoritaires dans une entreprise de BTP en difficulté. Devant la nécessité de protéger leurs intérêts, ils prennent une décision radicale et se retrouvent liés par un sombre secret. Alors qu’ils commencent à entrevoir un avenir meilleur, un étrange personnage fait irruption dans leurs vies, leur rappelant que rien ne peut complètement s’effacer."
"Persona non grata FRENCH WEBRIP 720p 2019";"40";"3";"1.42GB";"17/11/2019";"Films";"Drame";"José Nunes et Maxime Charasse sont amis et associés minoritaires dans une entreprise de BTP en difficulté. Devant la nécessité de protéger leurs intérêts, ils prennent une décision radicale et se retrouvent liés par un sombre secret. Alors qu’ils commencent à entrevoir un avenir meilleur, un étrange personnage fait irruption dans leurs vies, leur rappelant que rien ne peut complètement s’effacer."
"Crawl TRUEFRENCH DVDRIP 2019";"153";"2";"696.54MB";"17/11/2019";"Films";"Epouvante-horreur";"Quand un violent ouragan s’abat sur sa ville natale de Floride, Hayley ignore les ordres d’évacuation pour partir à la recherche de son père porté disparu. Elle le retrouve grièvement blessé dans le sous-sol de la maison familiale et réalise qu’ils sont tous les deux menacés par une inondation progressant à une vitesse inquiétante. Alors que s’enclenche une course contre la montre pour fuir l’ouragan en marche, Haley et son père comprennent que l’inondation est loin d’être la plus terrifiante des menaces qui les attend…"
"Avatar TRUEFRENCH BluRay 1080p 2009";"84";"22";"21.82GB";"17/11/2019";"Films";"Sciencefiction";"Malgré sa paralysie, Jake Sully, un ancien marine immobilisé dans un fauteuil roulant, est resté un combattant au plus profond de son être. Il est recruté pour se rendre à des années-lumière de la Terre, sur Pandora, où de puissants groupes industriels exploitent un minerai rarissime destiné à résoudre la crise énergétique sur Terre. Parce que l'atmosphère de Pandora est toxique pour les humains, ceux-ci ont créé le Programme Avatar, qui permet à des \" pilotes \" humains de lier leur esprit à un avatar, un corps biologique commandé à distance, capable de survivre dans cette atmosphère létale. Ces avatars sont des hybrides créés génétiquement en croisant l'ADN humain avec celui des Na'vi, les autochtones de Pandora. Sous sa forme d'avatar, Jake peut de nouveau marcher. On lui confie une mission d'infiltration auprès des Na'vi, devenus un obstacle trop conséquent à l'exploitation du précieux minerai. Mais tout va changer lorsque Neytiri, une très belle Na'vi, sauve la vie de Jake..."
